,Unnamed: 0,apartment_id,site_id,building_id,plan_id,floor_id,unit_id,area_id,unit_usage,entity_type,entity_subtype,geom,elevation,height,zoning,roomtype
2306,2306,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-3.6695679433426469 14.6565503360758882, 14.4821114134194247 7.6329399151177846, 14.3157178665851887 7.2029157355082489, -3.8359614901768859 14.2265261564663543, -3.6695679433426469 14.6565503360758882))",5.8,2.6,Structure,Structure
2307,2307,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,separator,WALL,"POLYGON ((4.5971208113833235 7.0716612945035173, 12.9638583387491373 3.8342360551282937, 12.7852537265014874 3.3726538404478958, 4.4185161991356754 6.6100790798231195, 4.5971208113833235 7.0716612945035173))",5.8,2.6,Structure,Structure
2308,2308,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,separator,WALL,"POLYGON ((3.3468700512118517 3.5731656008872470, 3.4167859553992628 3.5461123424206420, 3.2179385754287466 3.0322151206461072, 3.1480226712413337 3.0592683791127122, 3.3468700512118517 3.5731656008872470))",5.8,2.6,Structure,Structure
2309,2309,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,separator,WALL,"POLYGON ((14.3698946702810524 7.6728241693010801, 14.8438713945876835 7.4894236257645161, 13.0444713496718094 2.8390898668769200, 12.5704946253653329 3.0224904104138828, 14.3698946702810524 7.6728241693010801))",5.8,2.6,Structure,Structure
2310,2310,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-1.6794937688579603 7.2624712771890039, -1.3840340596137937 7.1481461036315785, -1.6776818811616030 6.3892485023861489, -1.9731415904057696 6.5035736759435743, -1.6794937688579603 7.2624712771890039))",5.8,2.6,Structure,Structure
2311,2311,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,separator,WALL,"POLYGON ((2.6964239787471911 3.8104535682885405, 2.7551752550604931 3.9622892006091206, 3.4677200450097150 3.6865771348700136, 3.4089687686964112 3.5347415025494335, 2.6964239787471911 3.8104535682885405))",5.8,2.6,Structure,Structure
2312,2312,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,separator,WALL,"POLYGON ((4.2027999971390813 8.4642849299673877, 5.1193736206736755 10.8330596091011380, 5.4459822708346355 10.7066816650134999, 4.5294086473000412 8.3379069858797479, 4.2027999971390813 8.4642849299673877))",5.8,2.6,Structure,Structure
2313,2313,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,separator,COLUMN,"POLYGON ((0.1655124236784022 8.3799882886928181, 0.2648721611030718 8.6367716218519242, 0.5267251872942440 8.5354502175141711, 0.4273654498695745 8.2786668843550650, 0.1655124236784022 8.3799882886928181))",5.8,2.6,Structure,Structure
2314,2314,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((-4.7279655455931335 12.8155808539624054, -4.2588474071609648 12.6340602915398872, -4.8798015253838853 11.0292787940339601, -5.3489196638160541 11.2107993564564783, -4.7279655455931335 12.8155808539624054))",6.3,1.9,Window,Window
2315,2315,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((12.8300138218479738 8.2845627341398185, 12.6553005976720208 7.8330373455498048, 9.8903754463827624 8.9028974242829548, 10.0650886705587155 9.3544228128729721, 12.8300138218479738 8.2845627341398185))",6.3,1.9,Window,Window
2316,2316,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,opening,ENTRANCE_DOOR,"POLYGON ((4.2155011246532013 2.7153639622456325, 4.0788261800921823 2.3621439484515818, 3.1998306027771797 2.7022624782836928, 3.3365055473381986 3.0554824920777435, 4.2155011246532013 2.7153639622456325))",5.8,2.0,Entrance Door,Entrance Door
2317,2317,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-6.3328281469711403 8.6680058026828881, -5.8637100085389715 8.4864852402603717, -6.2197435936534893 7.5663591099794161, -6.6888617320856580 7.7478796724019325, -6.3328281469711403 8.6680058026828881))",5.8,2.0,Door,Door
2318,2318,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((9.0866945900041181 9.7330025974165437, 8.9119813658281650 9.2814772088265265, 7.5338477667218022 9.8147321941042396, 7.7085609908977553 10.2662575826942568, 9.0866945900041181 9.7330025974165437))",6.3,1.9,Window,Window
2319,2319,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,opening,ENTRANCE_DOOR,"POLYGON ((2.2384970031324585 3.4803458946207932, 2.1018220585714396 3.1271258808267426, 1.2028272286915573 3.4749829210173289, 1.3395021732525763 3.8282029348113795, 2.2384970031324585 3.4803458946207932))",5.8,2.0,Entrance Door,Entrance Door
2320,2320,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((14.0186491392355528 6.8002806054564537, 14.5163246997575222 6.6077100347430573, 13.4468322317213449 3.8437349292421672, 12.9491566711993791 4.0363054999555636, 14.0186491392355528 6.8002806054564537))",6.3,1.9,Window,Window
2321,2321,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-4.3736992116729718 13.7311397353357041, -3.9045810732408039 13.5496191729131876, -4.2606146583553191 12.6294930426322374, -4.7297327967874869 12.8110136050547538, -4.3736992116729718 13.7311397353357041))",5.8,2.0,Door,Door
2322,2322,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((0.2104603215278580 6.7749910310767483, 0.1199037656906468 6.5409584656735049, -0.7071166273284559 6.8609657188090090, -0.6165600714912447 7.0949982842122523, 0.2104603215278580 6.7749910310767483))",5.8,2.0,Door,Door
2323,2323,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((3.7014259384795611 11.8167783339252566, 3.5267127143036081 11.3652529453352393, 2.1747352157069244 11.8883870896427766, 2.3494484398828774 12.3399124782327938, 3.7014259384795611 11.8167783339252566))",6.3,1.9,Window,Window
2324,2324,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((-5.7136412799425793 10.2682200512811708, -5.2445231415104105 10.0866994888586525, -5.8654772597333320 8.4819179913527236, -6.3345953981655008 8.6634385537752401, -5.7136412799425793 10.2682200512811708))",6.3,1.9,Window,Window
2325,2325,979a4372ac4f07f466bfaca48bb356c5,1608,2800,7989,12963,64304.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((1.3733472558965074 12.7176050494274353, 1.1986340317205553 12.2660796608374216, -1.5662911195687039 13.3359397395705734, -1.3915778953927518 13.7874651281605871, 1.3733472558965074 12.7176050494274353))",6.3,1.9,Window,Window
2326,2326,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,686184.0,RESIDENTIAL,area,BALCONY,"POLYGON ((7.5305201115322795 -7.8050667396050031, 8.6503362465783518 -8.2243613950957482, 8.3770671841673199 -8.9541849244193585, 8.3529877618541803 -8.9451688254659487, 7.4176021179412182 -11.4433164236465856, 7.4464984093696600 -11.4541361110758473, 7.0664058327988979 -12.4692547024564249, 7.0430320555228239 -12.4605028193715412, 6.0135326457943030 -15.2100013759059394, 4.0458788393264342 -14.4732494225381103, 6.7624514921844199 -7.2180606218728585, 7.3286165756346140 -7.4300507747084197, 7.3329703258936885 -7.4184231526430580, 7.6331998220260626 -7.5308385922936054, 7.5305201115322795 -7.8050667396050031))",8.7,2.6,Zone4,Balcony
2327,2327,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,686180.0,RESIDENTIAL,area,LIVING_DINING,"POLYGON ((5.8680027204682705 -2.4737498392638955, 8.7259052706679601 -3.5438391402747413, 7.4583459697337204 -6.9291275972729522, 6.4751878593253522 -6.5610020378214884, 6.3344436743796884 -6.9368895125416117, 6.3202261738558398 -6.9315660296969526, 3.6131371484405967 -14.1614267731354317, -0.9811858338260286 -12.4411666234783951, 1.2416016128235281 -6.5047369195921618, 2.9526879483906132 -7.1454218795003470, 2.9461784243077549 -7.1628069570442676, 2.9593863561519900 -7.1677524253752338, 2.9658958802348483 -7.1503673478313132, 2.9709310642420963 -7.1522526803225830, 2.9758765325730625 -7.1390447484783479, 2.9708413485658145 -7.1371594159870781, 3.0929867531170938 -6.8109439657134203, 3.9361629545990890 -7.1266558614916065, 4.0194191679277971 -6.9043023213082577, 3.9870654878334015 -6.8921880779744811, 4.9593150528471011 -4.2955874871093691, 4.9864721559911995 -4.3057559673183654, 5.2143199444585324 -3.6972396733015600, 5.1828692874294990 -3.6854635504263484, 5.6628320427665084 -2.4036202676435323, 5.8658048508516760 -2.4796197205685075, 5.8680027204682705 -2.4737498392638955))",8.7,2.6,Zone2,Livingroom
2328,2328,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,686177.0,RESIDENTIAL,area,SHAFT,"POLYGON ((-1.9317934193740722 -5.3529916757301024, -1.8339827208662935 -5.0917672672268708, -1.0450010867418058 -5.3871869991948742, -1.1428117852495845 -5.6484114076981058, -1.9317934193740722 -5.3529916757301024))",8.7,2.6,Structure,Structure
2329,2329,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,686176.0,RESIDENTIAL,area,BATHROOM,"POLYGON ((2.3755499812715062 -2.8589388501482880, 1.1964601785451432 -6.0079505736960002, -1.1358595440758705 -5.1346561425968922, -0.5387827017285165 -3.5400346200774457, -0.5154320707703643 -3.5487778364472362, -0.5158682983016654 -3.5499428754519222, 0.2160196416726645 -3.8239849186456887, 0.2816252336517007 -3.6487711412094157, -0.3499894692079124 -3.4122745763268973, -0.0482301620983936 -2.6063617496869789, 1.2301221424027666 -3.0850173721026763, 1.3018791573824355 -2.8933749027205522, 1.2931126623004854 -2.8900924490924851, 1.4364399361425715 -2.5073062825178525, 2.3755499812715062 -2.8589388501482880))",8.7,2.6,Zone3,Bathroom
2330,2330,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,686168.0,RESIDENTIAL,area,CORRIDOR,"POLYGON ((4.9827455498032744 -3.6105308797874720, 4.9795550086632367 -3.6190519028946255, 4.4153783452703301 -3.4078062775549647, 4.4181767201629150 -3.4003326183618690, 4.3244292777835440 -3.3652306044460012, 4.3214842863345950 -3.3730958345387769, 2.6487088948191122 -2.7467557064158399, 2.6492325856101200 -2.7453570780530256, 2.4489367493485350 -2.6703599682301018, 2.4497424106980965 -2.6682082771298035, 1.3133723196517790 -2.2427152958059935, 1.2852419357003697 -2.3178435079625714, 1.2825990099871500 -2.3168539128033956, 1.0956451051168035 -2.8161543366035779, -0.0750847739126232 -2.3777959615653614, 0.6219700758019737 -0.5161617682820641, 5.6496241109222698 -2.3986747993125661, 5.1696613555852604 -3.6805180820953822, 4.9827455498032744 -3.6105308797874720))",8.7,2.6,Zone2,Corridor
2331,2331,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,686185.0,RESIDENTIAL,area,ROOM,"POLYGON ((-4.1426029689663029 -11.2574318414405781, -2.4671699894058179 -6.7828294129783444, 0.4915158950259499 -7.8906551888295908, -1.1839170845345350 -12.3652576172918245, -4.1426029689663029 -11.2574318414405781))",8.7,2.6,Zone1,Bedroom
2332,2332,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,686166.0,RESIDENTIAL,area,ROOM,"POLYGON ((9.6610074729189641 0.2329959926584131, 9.6586053074516691 0.2265804955513069, 10.0787640207745000 0.0692597556185106, 8.7983697590324645 -3.3503072117709962, 5.9404672088327786 -2.2802179107601539, 5.9657092322752447 -2.2128036836481968, 5.9765355936108726 -2.2168574164927008, 7.2340899973777351 1.1417108208919551, 9.6610074729189641 0.2329959926584131))",8.7,2.6,Zone1,Bedroom
2333,2333,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,686175.0,RESIDENTIAL,area,KITCHEN,"POLYGON ((4.1553801212863526 -3.7908858378602019, 4.0877582072310172 -3.9714846350312172, 4.7588653681051571 -4.2227684279768525, 4.7595995386870218 -4.2208076682755724, 4.9461071210028624 -4.2906420187784029, 3.9738575559891629 -6.8872426096435149, 3.1282431383869245 -6.5706177684663913, 3.0449869250582164 -6.7929713086497365, 3.0797788212728587 -6.8059984973824541, 2.9576334167215794 -7.1322139476561119, 1.2465470811544943 -6.4915289877479267, 2.6437634264881460 -2.7599636382600821, 4.3165388180036288 -3.3863037663830156, 4.1638613990371347 -3.7940614970790136, 4.1553801212863526 -3.7908858378602019))",8.7,2.6,Zone2,Kitchen
2334,2334,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,686170.0,RESIDENTIAL,area,SHAFT,"POLYGON ((4.9418404380772163 -3.7197767371263666, 4.8217855048094123 -4.0404091363345422, 4.2576088414165056 -3.8291635109948814, 4.3776637746843097 -3.5085311117867057, 4.9418404380772163 -3.7197767371263666))",8.7,2.6,Structure,Structure
2335,2335,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,686181.0,RESIDENTIAL,area,BATHROOM,"POLYGON ((-1.1274245514123979 -5.7007579811601659, -1.1035516029632628 -5.7096967697543448, -0.9904427515959995 -5.4076153691952484, 1.1247031635654761 -6.1995930430781243, 0.5632729100056189 -7.6990127194474667, -2.3954129744261490 -6.5911869435962132, -1.9484083079031311 -5.3973652922625064, -1.1287412870819722 -5.7042746056367051, -1.1274245514123979 -5.7007579811601659))",8.7,2.6,Zone3,Bathroom
2336,2336,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,686173.0,RESIDENTIAL,area,SHAFT,"POLYGON ((-0.2916419427298891 -2.4781894577810135, -0.3036213309409685 -2.4737039951271385, -0.6761379020472269 -3.4685892421346054, -0.6891707551151178 -3.4637093288469316, -1.2928204313354037 -5.0758850112572809, -1.7622257058866264 -4.9001247978447466, -0.0294083272877526 -0.2722650475883697, 0.4650091885424406 -0.4573906369424527, -0.2916419427298891 -2.4781894577810135))",8.7,2.6,Structure,Structure
2337,2337,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-0.3306853043833486 -0.1068173239385288, -0.0130582782361683 -0.2257469502717413, -4.1919364435286841 -11.3863356546739638, -4.5095634696758644 -11.2674060283407513, -0.3306853043833486 -0.1068173239385288))",8.7,2.6,Structure,Structure
2338,2338,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((9.9775350930457538 1.0754989693313519, 10.4575936851108420 0.8957498161660645, 10.1399510603496097 0.0474171896275912, 9.6598924682845073 0.2271663427928381, 9.9775350930457538 1.0754989693313519))",8.7,2.6,Structure,Structure
2339,2339,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((5.9759497463693414 -2.2155702556598627, 5.6582747115476550 -2.0966226533571941, 6.9297671113778243 1.2991699861931210, 7.2474421461995107 1.1802223838904524, 5.9759497463693414 -2.2155702556598627))",8.7,2.6,Structure,Structure
2340,2340,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((8.8384496819284450 -3.3663822063626156, 8.7666865071552458 -3.5580411267919843, 5.8111075803478265 -2.4513786943557392, 5.8828707551210258 -2.2597197739263706, 8.8384496819284450 -3.3663822063626156))",8.7,2.6,Structure,Structure
2341,2341,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((7.5077798815583296 -6.9487050218104756, 7.3280307283930828 -7.4287636138755815, 6.2960245534016348 -7.0423477907194254, 6.4757737065668817 -6.5622891986543266, 7.5077798815583296 -6.9487050218104756))",8.7,2.6,Structure,Structure
2342,2342,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((0.2803380728188625 -3.6493569884509469, 0.2154337944311333 -3.8226977578128505, -0.5145811374688289 -3.5493570282103910, -0.4496768590810998 -3.3760162588484874, 0.2803380728188625 -3.6493569884509469))",8.7,2.6,Structure,Structure
2343,2343,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((7.5318072723651195 -7.8044808923634648, 7.6372494895139180 -7.5228748796656504, 9.0489121701335566 -8.0514461324054665, 8.9434699529847581 -8.3330521451032808, 7.5318072723651195 -7.8044808923634648))",8.7,2.6,Structure,Structure
2344,2344,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((2.4484552498652583 -2.6687941243713347, 2.3773995484768982 -2.8585635856790930, 1.2429024655049492 -2.4337719179465935, 1.3139581668933094 -2.2440024566388317, 2.4484552498652583 -2.6687941243713347))",8.7,2.6,Structure,Structure
2345,2345,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-0.9833986503701286 -12.4442246324500942, -1.1842568930042656 -12.3690169398548306, 2.4470871821431430 -2.6707352326993004, 2.6479454247772800 -2.7459429252945604, -0.9833986503701286 -12.4442246324500942))",8.7,2.6,Structure,Structure
2346,2346,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-0.1474882115225213 -2.5683130496574229, -0.3025760907076869 -2.5102432319091186, 0.5062465072583322 -0.3501093410248082, 0.6613343864434977 -0.4081791587731125, -0.1474882115225213 -2.5683130496574229))",8.7,2.6,Structure,Structure
2347,2347,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((0.5712531805718122 -7.7030685867522308, 0.5001974791834503 -7.8928380480599856, -2.5368135888088350 -6.7556848408300958, -2.4657578874204731 -6.5659153795223375, 0.5712531805718122 -7.7030685867522308))",8.7,2.6,Structure,Structure
2348,2348,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((4.2368077234768382 -3.8818655580034900, 4.1449332891718367 -3.8474648576789363, 4.3250151250250752 -3.3665177652788429, 4.4168895593300768 -3.4009184656033966, 4.2368077234768382 -3.8818655580034900))",8.7,2.6,Structure,Structure
2349,2349,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((4.0181320070949589 -6.9048881685497889, 3.9355771073575596 -7.1253687006587612, 3.0462740858910564 -6.7923854614082018, 3.1288289856284557 -6.5719049292992295, 4.0181320070949589 -6.9048881685497889))",8.7,2.6,Structure,Structure
2350,2350,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((7.4548616296651140 -11.4346521322816770, 7.7282959334031531 -11.5370346025793395, 7.3275442741794272 -12.6073276966326731, 7.0541099704413810 -12.5049452263350105, 7.4548616296651140 -11.4346521322816770))",8.7,2.6,Structure,Structure
2351,2351,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((8.6804584298079632 -8.1467654478887752, 8.9672310688458943 -8.2541422137045615, 8.6510233119770490 -9.0986427183771497, 8.3642506729391179 -8.9912659525613634, 8.6804584298079632 -8.1467654478887752))",8.7,2.6,Structure,Structure
2352,2352,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((1.2831848572286830 -2.3181410736362338, 1.4787794063379938 -2.3913778725338339, 1.2718936767505031 -2.9439105010065099, 1.0762991276411924 -2.8706737021089097, 1.2831848572286830 -2.3181410736362338))",8.7,2.6,Structure,Structure
2353,2353,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((4.8252001213276543 -4.0427554780473685, 4.7582795208636259 -4.2214812671440143, 4.0890453680638554 -3.9708987877896860, 4.1559659685278838 -3.7921729986930401, 4.8252001213276543 -4.0427554780473685))",8.7,2.6,Structure,Structure
2354,2354,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((5.9882179240378530 -2.1498376126035978, 5.8652190036101466 -2.4783325597356693, -0.8719113039552171 0.0442625725363722, -0.7489123835273621 0.3727575196683887, 5.9882179240378530 -2.1498376126035978))",8.7,2.6,Structure,Structure
2355,2355,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-1.1134135593857515 -5.6604868363458323, -1.1293271343235016 -5.7029874448038633, -2.0080113818879557 -5.3739802110828307, -1.9920978069502056 -5.3314796026247997, -1.1134135593857515 -5.6604868363458323))",8.7,2.6,Structure,Structure
2356,2356,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((10.2970208584557632 0.6493095711432098, 10.8298736071519350 0.4497926123322280, 7.8163891627652511 -7.5983626869165164, 7.2835364140690828 -7.3988457281055346, 10.2970208584557632 0.6493095711432098))",8.7,2.6,Structure,Structure
2357,2357,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-1.1041374502047923 -5.7084096089215066, -1.1568227772762310 -5.6886825525124394, -1.0354927510079879 -5.3646447444900076, -0.9828074239365492 -5.3843718008990749, -1.1041374502047923 -5.7084096089215066))",8.7,2.6,Structure,Structure
2358,2358,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((4.9858863087496683 -4.3044688064855272, 4.7561849221687797 -4.2184613265627462, 4.9833313970448039 -3.6118180406203102, 5.2130327836256924 -3.6978255205430912, 4.9858863087496683 -4.3044688064855272))",8.7,2.6,Structure,Structure
2359,2359,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((4.0500891336938025 -14.4591531388383814, 3.5700305416287001 -14.2794039856731345, 6.3208120210973711 -6.9328531905297943, 6.8008706131624734 -7.1126023436950376, 4.0500891336938025 -14.4591531388383814))",8.7,2.6,Structure,Structure
2360,2360,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((1.2113096503499978 -6.0145784876758555, 1.1402539489616377 -6.2043479489836102, -1.8822010723853495 -5.0726449869970587, -1.8111453709969894 -4.8828755256893039, 1.2113096503499978 -6.0145784876758555))",8.7,2.6,Structure,Structure
2361,2361,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-0.4157446808971770 -3.5850361539256461, -0.6814235750873223 -3.4855575547839770, -0.3030354836994409 -2.4749911559599767, -0.0373565895092955 -2.5744697551016458, -0.4157446808971770 -3.5850361539256461))",8.7,2.6,Structure,Structure
2362,2362,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((1.3005919965495956 -2.8939607499620799, 1.2295362951612336 -3.0837302112698382, -0.2387294227700352 -2.5339649872283587, -0.1676737213816732 -2.3441955259205969, 1.3005919965495956 -2.8939607499620799))",8.7,2.6,Structure,Structure
2363,2363,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-5.1555734488127269 -11.3961741801843424, -4.9858072592264442 -10.9427772293896872, 4.0840991329497527 -14.3388376691550121, 3.9143329433634761 -14.7922346199496744, -5.1555734488127269 -11.3961741801843424))",8.7,2.6,Structure,Structure
2364,2364,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((9.8561683198572929 0.5232021740326722, 9.7372207175546279 0.2055271392109930, 6.3915870207056944 1.4582384410184122, 6.5105346230084544 1.7759134758400568, 9.8561683198572929 0.5232021740326722))",8.7,2.6,Structure,Structure
2365,2365,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((4.9968326538159147 -3.6265890019411060, 4.9598193968212012 -3.7254408280984705, 4.3144597816255246 -3.4837977323683127, 4.3514730386202380 -3.3849459062109446, 4.9968326538159147 -3.6265890019411060))",8.7,2.6,Structure,Structure
2366,2366,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-1.1538040367544244 -5.1797289603337084, -1.3088919159395900 -5.1216591425854041, -0.6885849078735902 -3.4649964896797698, -0.5334970286884246 -3.5230663074280741, -1.1538040367544244 -5.1797289603337084))",8.7,2.6,Structure,Structure
2367,2367,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((2.3610274605281418 -2.6306490146633870, 2.2864189740703633 -2.8299069490365305, 1.4947716058711027 -2.5334890817358300, 1.5693800923288812 -2.3342311473626864, 2.3610274605281418 -2.6306490146633870))",8.7,2.0,Door,Door
2368,2368,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((5.9377786265641603 -7.9192796561028871, 6.4418401482325152 -8.1080162669263984, 6.1244249917610940 -8.9557413907032526, 5.6203634700927392 -8.7670047798797412, 5.9377786265641603 -7.9192796561028871))",8.7,2.0,Door,Door
2369,2369,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((0.9067745015449056 -6.7691789121823298, 1.1176756563107517 -6.8481469894073541, 0.7949210648730656 -7.7101322172636557, 0.5840199101072194 -7.6311641400386279, 0.9067745015449056 -6.7691789121823298))",8.7,2.0,Door,Door
2370,2370,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((3.9600350642010387 -13.2012672109539864, 4.4640965858693935 -13.3900038217774906, 4.1466814293979724 -14.2377289455543519, 3.6426199077296175 -14.0489923347308405, 3.9600350642010387 -13.2012672109539864))",8.7,2.0,Door,Door
2371,2371,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((0.2719402220199125 -8.4646397533427944, 0.4828413767857587 -8.5436078305678222, 0.1600867853480725 -9.4055930584241239, -0.0508143694177736 -9.3266249811990960, 0.2719402220199125 -8.4646397533427944))",8.7,2.0,Door,Door
2372,2372,25382398d67776762e607ae351da3cac,1608,2801,7994,12976,64358.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((0.5227070798788240 -0.0940133725920376, 0.3935582134297313 -0.4389330670807183, 0.0023816272608563 -0.2924641541935316, 0.1315304937099491 0.0524555402951421, 0.5227070798788240 -0.0940133725920376))",9.2,1.9,Window,Window
