graph_id,node_id,label,train_mask,val_mask,test_mask,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,X,Y,Z
16,24,5,False,True,False,28.058,25.7945,0.5299,8.0,0.7238,0.4939,2.530058,-11.633862,0.0
16,25,6,False,False,True,13.73,14.823,0.7852,4.0,0.9876,0.6023,-1.97519,-1.3908,0.0
16,26,6,False,False,True,3.9124,8.0481,0.7591,6.0,0.8495,0.5862,-1.743695,1.735659,0.0
16,27,7,False,False,True,5.5123,9.7937,0.7222,10.0,0.8128,0.6342,-0.896326,5.877919,0.0
16,28,7,False,False,True,2.8043,7.1242,0.6943,4.0,0.733,0.5455,5.491776,-1.25572,0.0
16,29,2,False,False,True,14.7461,22.1211,0.3787,28.0,0.7005,0.5024,-1.581199,-9.322314,0.0
17,0,2,True,False,False,12.5857,14.2417,0.7798,8.0,0.9927,0.6034,0.655399,1.392259,0.0
17,1,0,True,False,False,15.095,15.8745,0.7527,4.0,0.8301,0.5835,-1.825544,-9.574044,0.0
17,2,4,True,False,False,7.4406,11.0692,0.7631,4.0,0.8576,0.5899,-4.750707,7.22213,0.0
17,3,4,True,False,False,11.8783,14.176,0.7428,8.0,0.8198,0.5814,-5.644386,-4.035378,0.0
17,4,1,True,False,False,5.7205,12.3782,0.4692,8.0,0.9056,0.5778,5.658817,3.586743,0.0
17,5,0,True,False,False,13.8648,14.9263,0.782,4.0,0.942,0.6015,-5.397718,-8.664566,0.0
17,6,5,True,False,False,47.1126,35.5983,0.4672,26.0,0.8256,0.4128,2.625302,-9.80446,0.0
17,7,3,True,False,False,15.9782,19.8225,0.511,14.0,0.5761,0.4342,6.764997,-10.198751,0.0
17,8,4,True,False,False,9.6431,13.4515,0.6697,14.0,0.8461,0.5962,3.096327,-5.391086,0.0
17,9,5,True,False,False,32.3755,26.2702,0.5895,18.0,0.6783,0.5882,-8.737064,-3.560732,0.0
17,10,0,True,False,False,11.1193,13.4199,0.7759,8.0,0.9213,0.5982,8.028409,-1.071772,0.0
17,11,0,True,False,False,11.1861,13.4224,0.7802,8.0,0.9369,0.601,-8.351717,0.924373,0.0
17,12,3,True,False,False,15.3428,19.2994,0.5176,14.0,0.6088,0.4465,-12.421327,-4.218509,0.0
17,13,1,True,False,False,4.7644,9.5207,0.6605,8.0,0.6539,0.5881,-0.635355,-6.39539,0.0
17,14,1,True,False,False,4.6018,9.0571,0.7049,10.0,0.7328,0.6213,-3.806407,0.174369,0.0
17,15,6,True,False,False,4.0555,8.1972,0.7584,6.0,0.8487,0.5882,-1.91428,3.666709,0.0
17,16,5,True,False,False,25.2932,20.2984,0.7714,12.0,0.9182,0.6006,-2.747188,10.677896,0.0
17,17,1,True,False,False,7.1953,13.076,0.5288,14.0,0.9969,0.5854,0.439173,-4.479321,0.0
17,18,1,True,False,False,5.6659,12.3822,0.4644,8.0,0.7884,0.6178,-2.285392,5.878407,0.0
17,19,3,True,False,False,14.7255,18.6051,0.5346,10.0,0.5953,0.4474,-6.593326,11.392809,0.0
17,20,2,True,False,False,8.1536,14.7363,0.4718,18.0,0.5528,0.4501,1.613134,-1.379439,0.0
17,21,2,True,False,False,7.6593,15.4546,0.403,12.0,0.8787,0.4312,3.213858,4.707813,0.0
17,22,0,True,False,False,19.6501,18.8714,0.6934,14.0,0.9012,0.5988,-6.073914,4.209534,0.0
17,23,6,False,True,False,1.0053,4.1092,0.7481,4.0,0.8196,0.5806,4.434172,0.308836,0.0
17,24,6,False,True,False,12.0809,20.4282,0.3638,4.0,0.9486,0.5231,5.919166,0.308068,0.0
17,25,6,False,True,False,2.6804,6.5564,0.7835,6.0,0.957,0.6028,-2.250044,1.769405,0.0
17,26,2,False,True,False,13.2329,22.7367,0.3217,18.0,0.7499,0.3774,-5.858455,-0.696141,0.0
17,27,0,False,True,False,14.578,15.3191,0.7806,4.0,0.9315,0.6007,1.493118,9.848419,0.0
17,28,1,False,False,True,8.086,12.2813,0.6737,8.0,0.6757,0.5724,-3.349236,-5.30373,0.0
17,29,5,False,False,True,25.6566,20.4126,0.7738,12.0,0.9336,0.5979,9.623069,6.774801,0.0
17,30,0,False,False,True,16.5086,16.2541,0.7852,4.0,0.9865,0.6035,5.363296,8.401365,0.0
17,31,2,False,False,True,8.5771,14.4719,0.5146,8.0,0.8449,0.4803,0.761111,5.428103,0.0
17,32,4,False,False,True,8.8106,12.1932,0.7447,4.0,0.8122,0.5785,8.441187,2.311116,0.0
17,33,3,False,False,True,15.7805,19.8331,0.5041,14.0,0.6088,0.4334,13.181803,5.18281,0.0
18,0,4,True,False,False,17.9201,17.7967,0.711,10.0,0.7533,0.5621,3.52541,-8.116858,0.0
18,1,6,True,False,False,4.0832,8.2097,0.7613,4.0,0.8506,0.5916,-1.017119,3.450669,0.0
18,2,0,True,False,False,12.264,14.0489,0.7808,4.0,0.932,0.6035,-1.012628,-10.335039,0.0
18,3,2,True,False,False,6.9374,12.8709,0.5262,14.0,0.6444,0.5207,-1.270166,-7.02981,0.0
18,4,5,True,False,False,31.7266,32.2035,0.3844,12.0,0.5691,0.4446,-10.095074,-4.163243,0.0
18,5,4,True,False,False,11.6804,14.0617,0.7423,6.0,0.8054,0.58,-0.782625,10.741359,0.0
18,6,0,True,False,False,21.5643,18.7207,0.7732,8.0,0.8987,0.5999,10.810008,6.572997,0.0
18,7,1,True,False,False,4.8909,11.5882,0.4577,8.0,0.8187,0.5724,4.189539,3.800242,0.0
18,8,0,True,False,False,16.5762,16.2876,0.7852,4.0,0.9854,0.6062,6.26303,8.250032,0.0
18,9,6,True,False,False,18.9118,17.6203,0.7654,4.0,0.8631,0.5941,-2.472539,-1.237383,0.0
18,10,1,True,False,False,9.8072,14.7994,0.5627,12.0,0.8223,0.5411,-7.192873,-4.52343,0.0
18,11,4,True,False,False,6.7214,11.1249,0.6825,6.0,0.7145,0.5433,-6.519685,-1.269438,0.0
18,12,1,True,False,False,7.2521,14.263,0.448,16.0,0.7878,0.6122,-2.543602,-4.601549,0.0
18,13,6,True,False,False,7.7227,15.4044,0.409,14.0,0.7669,0.4121,6.711608,0.597852,0.0
18,14,0,True,False,False,16.5471,17.6243,0.6694,8.0,0.7697,0.574,-4.5466,-9.031626,0.0
18,15,2,True,False,False,19.156,25.0957,0.3822,16.0,0.485,0.4318,2.091537,-0.980197,0.0
18,16,3,True,False,False,19.5397,19.3291,0.6572,4.0,0.6859,0.5256,-7.271324,11.291846,0.0
18,17,7,True,False,False,5.6802,9.9526,0.7206,10.0,0.8058,0.6406,-0.817974,5.960022,0.0
18,18,2,True,False,False,7.3867,11.6935,0.6788,4.0,0.7096,0.5396,-6.74729,1.328575,0.0
18,19,2,True,False,False,22.2692,38.3229,0.1905,10.0,0.5304,0.2238,7.025461,-9.543526,0.0
18,20,2,True,False,False,16.0091,27.4346,0.2673,14.0,0.4634,0.349,3.313899,6.025883,0.0
18,21,6,False,True,False,1.0757,4.2224,0.7582,4.0,0.8419,0.5896,5.413473,0.115633,0.0
18,22,5,False,True,False,17.9563,16.9818,0.7825,4.0,0.9451,0.6045,2.898639,-11.668175,0.0
18,23,5,False,True,False,29.7942,29.7073,0.4242,22.0,0.7468,0.5021,-4.222637,9.64981,0.0
18,24,3,False,True,False,19.5457,19.3119,0.6586,4.0,0.6874,0.5265,-12.85271,-3.829646,0.0
18,25,7,False,False,True,15.2882,16.8359,0.6778,4.0,0.7084,0.5389,4.653639,-5.086879,0.0
18,26,1,False,False,True,5.088,9.2272,0.751,8.0,0.9599,0.5983,7.416875,2.893545,0.0
18,27,0,False,False,True,14.6047,15.3345,0.7805,4.0,0.9296,0.6033,2.388319,9.679118,0.0
18,28,0,False,False,True,19.0647,18.6545,0.6885,8.0,0.8868,0.598,-5.180948,4.004886,0.0
18,29,7,False,False,True,26.6885,27.7623,0.4351,20.0,0.9812,0.419,9.719613,0.543581,0.0
18,30,6,False,False,True,2.717,6.6024,0.7832,4.0,0.9528,0.605,-1.349506,1.54158,0.0
19,0,6,True,False,False,0.9895,4.075,0.7488,4.0,0.8218,0.5801,5.680287,-0.094618,0.0
19,1,5,True,False,False,46.9002,33.6675,0.52,16.0,0.9047,0.521,-7.977859,-5.924248,0.0
19,2,6,True,False,False,2.6374,6.5014,0.7841,4.0,0.9639,0.6018,-0.964976,1.369562,0.0
19,3,3,True,False,False,18.99,19.0263,0.6592,4.0,0.6926,0.523,-9.526833,3.580799,0.0
19,4,2,True,False,False,13.7326,19.2387,0.4662,10.0,0.5554,0.3978,3.168206,7.805708,0.0
19,5,1,True,False,False,6.2301,10.3785,0.7268,8.0,0.8458,0.5769,4.261151,-7.293624,0.0
19,6,2,True,False,False,5.8522,11.9007,0.5193,24.0,0.6551,0.5028,-3.047268,0.32518,0.0
19,7,1,True,False,False,5.2528,9.5138,0.7293,8.0,0.9128,0.5821,1.318265,-6.222925,0.0
19,8,0,True,False,False,8.0247,11.5273,0.7589,4.0,0.8463,0.5863,6.856742,-8.869566,0.0
19,9,0,True,False,False,33.7823,26.3119,0.6132,10.0,0.651,0.4975,9.126696,7.203769,0.0
19,10,4,True,False,False,3.6545,9.4862,0.5103,6.0,0.5789,0.4219,-2.608464,3.688949,0.0
19,11,5,True,False,False,14.6428,15.6078,0.7554,6.0,0.9813,0.5867,-5.206355,3.934813,0.0
19,12,0,True,False,False,13.6382,14.8097,0.7814,4.0,0.9374,0.6002,-0.548096,-10.252266,0.0
19,13,1,True,False,False,6.5212,12.3998,0.533,16.0,0.742,0.483,-4.498196,-1.098343,0.0
19,14,4,True,False,False,11.4114,13.5485,0.7812,4.0,0.9359,0.6001,-4.708925,-4.297362,0.0
19,15,7,True,False,False,74.7257,52.783,0.337,16.0,0.8838,0.4508,9.58013,-0.629838,0.0
19,16,6,True,False,False,3.9134,8.0443,0.76,4.0,0.8492,0.587,-0.623778,3.250949,0.0
19,17,2,True,False,False,20.3625,33.4515,0.2287,16.0,0.8049,0.2653,-1.188304,-7.103406,0.0
19,18,1,False,True,False,5.4054,12.1657,0.459,10.0,0.7799,0.6154,-0.951987,5.432127,0.0
19,19,0,False,True,False,22.4545,19.2552,0.7611,4.0,0.8523,0.5877,3.933462,-11.939268,0.0
19,20,6,False,True,False,11.7951,20.2445,0.3617,4.0,0.9469,0.521,4.220214,-0.063497,0.0
19,21,3,False,True,False,18.959,19.017,0.6588,4.0,0.6922,0.5228,-12.320144,-3.846312,0.0
19,22,5,False,False,True,40.6699,29.2866,0.5959,12.0,0.8629,0.5839,-0.475719,9.958888,0.0
19,23,0,False,False,True,10.8894,13.2323,0.7815,4.0,0.9383,0.6003,-6.991137,0.553961,0.0
19,24,4,False,False,True,9.9407,13.244,0.7122,8.0,0.7577,0.5573,-3.945409,6.888928,0.0
19,25,3,False,False,True,19.0378,19.0544,0.6589,4.0,0.6923,0.5229,-6.731438,11.009722,0.0
19,26,2,False,False,True,18.5415,23.3449,0.4275,16.0,0.8353,0.4073,1.742992,-0.076748,0.0
20,0,0,True,False,False,21.2221,23.3303,0.49,8.0,0.5902,0.4807,9.792556,5.036269,0.0
20,1,7,True,False,False,5.5063,9.7884,0.7222,10.0,0.8155,0.6292,-0.85546,5.870409,0.0
20,2,6,True,False,False,2.6319,6.4976,0.7834,4.0,0.956,0.5971,-0.736409,3.365827,0.0
20,3,1,True,False,False,4.951,9.0908,0.7528,8.0,0.9646,0.5915,7.199926,2.763373,0.0
20,4,2,True,False,False,13.7152,14.815,0.7852,4.0,0.9879,0.5982,-1.984612,-1.375026,0.0
20,5,4,True,False,False,10.4861,12.9908,0.7808,6.0,0.9809,0.5954,1.715507,-9.562175,0.0
20,6,5,True,False,False,35.5324,32.4697,0.4235,17.0,0.6276,0.4981,-0.363196,-11.30568,0.0
20,7,6,True,False,False,3.9082,8.0437,0.7591,6.0,0.8523,0.5821,-1.729537,1.747894,0.0
20,8,1,True,False,False,4.788,11.4345,0.4602,8.0,0.8299,0.5659,4.037775,3.688871,0.0
20,9,1,True,False,False,7.49,14.399,0.454,16.0,0.7735,0.6003,-2.78629,-4.414684,0.0
20,10,2,True,False,False,8.5629,17.0358,0.3708,16.0,0.7623,0.471,6.497099,0.517818,0.0
20,11,7,True,False,False,30.7692,26.9067,0.5341,8.0,0.7281,0.5321,4.806383,-5.90532,0.0
20,12,0,True,False,False,14.1199,15.08,0.7803,4.0,0.9308,0.5951,2.358652,9.509376,0.0
20,13,2,True,False,False,4.3904,8.4532,0.7721,4.0,0.8931,0.5907,-4.844313,0.699673,0.0
20,14,4,True,False,False,8.4135,11.8379,0.7545,4.0,0.8353,0.5803,-5.862325,-1.962381,0.0
20,15,2,True,False,False,18.5813,24.657,0.3841,16.0,0.489,0.4307,1.894521,-0.971162,0.0
20,16,0,True,False,False,16.6861,17.7138,0.6683,8.0,0.7827,0.5719,-4.858789,-8.84269,0.0
20,17,3,True,False,False,15.9877,18.1054,0.6129,4.0,0.6559,0.4879,-6.909694,11.152692,0.0
20,18,7,True,False,False,2.8012,7.1203,0.6943,4.0,0.7376,0.5412,5.47912,-1.296655,0.0
20,19,5,True,False,False,28.7681,29.2342,0.423,22.0,0.7478,0.4981,-4.140571,9.561156,0.0
20,20,1,True,False,False,6.8649,13.6916,0.4602,14.0,0.7484,0.5939,-7.385564,-4.355193,0.0
20,21,2,False,True,False,7.8787,14.6839,0.4592,22.0,0.7148,0.5364,-1.412885,-7.114976,0.0
20,22,0,False,True,False,15.1746,15.5976,0.7838,4.0,0.9609,0.5973,6.043693,8.088248,0.0
20,23,4,False,True,False,11.3391,13.8639,0.7413,6.0,0.8102,0.5712,-0.742086,10.591785,0.0
20,24,5,False,True,False,37.4207,36.2517,0.3578,16.0,0.5337,0.4363,-10.155057,-4.041816,0.0
20,25,2,False,False,True,15.5827,26.9691,0.2692,14.0,0.4794,0.3427,3.171766,5.921053,0.0
20,26,0,False,False,True,18.3035,18.294,0.6873,8.0,0.7681,0.5562,-4.829017,3.948908,0.0
20,27,2,False,False,True,26.5365,42.7656,0.1823,22.0,0.9252,0.1841,11.857213,4.075936,0.0
20,28,6,False,False,True,0.9693,4.0362,0.7477,4.0,0.8229,0.575,5.186096,0.049192,0.0
20,29,3,False,False,True,16.0439,18.1223,0.6139,4.0,0.6567,0.4886,-12.607838,-3.611076,0.0
21,0,3,True,False,False,16.0154,19.3517,0.5374,10.0,0.5983,0.4396,-9.319056,5.239085,0.0
21,1,0,True,False,False,7.4037,10.9474,0.7763,10.0,0.9535,0.6022,6.606886,-3.49194,0.0
21,2,7,True,False,False,4.5093,8.5743,0.7708,12.0,0.9813,0.5993,-3.97922,-0.07862,0.0
21,3,6,True,False,False,12.17,20.6418,0.3589,4.0,0.9458,0.518,3.224737,-5.983638,0.0
21,4,5,True,False,False,38.2201,25.8232,0.7202,12.0,0.9698,0.5962,-5.124252,3.84674,0.0
21,5,6,True,False,False,2.6134,6.4702,0.7845,4.0,0.9697,0.6004,-5.0294,-4.477482,0.0
21,6,3,True,False,False,15.6591,19.2515,0.5309,12.0,0.5949,0.4361,10.557999,-1.162436,0.0
21,7,0,True,False,False,19.5533,17.7236,0.7822,4.0,0.9444,0.599,6.989884,0.508421,0.0
21,8,1,True,False,False,5.3338,9.2696,0.7801,6.0,0.9297,0.5978,3.710856,-3.323832,0.0
21,9,2,True,False,False,12.7771,14.3675,0.7778,8.0,0.9844,0.5996,-2.092127,-4.862746,0.0
21,10,4,True,False,False,11.624,14.0438,0.7406,4.0,0.8062,0.5733,-0.807218,3.363007,0.0
21,11,6,False,True,False,4.0509,8.1898,0.7589,8.0,0.8541,0.5858,-4.675279,-2.576381,0.0
21,12,6,False,True,False,1.0669,4.2134,0.7552,4.0,0.838,0.5824,1.718083,-6.001939,0.0
21,13,0,False,False,True,16.7836,16.3884,0.7853,4.0,0.9887,0.6009,2.683626,2.144218,0.0
21,14,1,False,False,True,5.5309,9.7295,0.7342,8.0,0.806,0.6253,1.055792,-2.315266,0.0
21,15,2,False,False,True,15.3076,25.8128,0.2887,16.0,0.4818,0.3771,2.738094,-0.950385,0.0
22,0,6,True,False,False,11.974,20.4751,0.3589,4.0,0.946,0.5172,4.372808,-3.665467,0.0
22,1,2,True,False,False,7.4084,11.5508,0.6978,6.0,0.7585,0.5651,-0.595098,-6.317498,0.0
22,2,1,True,False,False,6.3376,12.2542,0.5304,12.0,0.8072,0.513,2.010706,0.701491,0.0
22,3,4,True,False,False,10.775,15.9234,0.534,14.0,0.8205,0.617,-5.009698,-4.745684,0.0
22,4,4,True,False,False,12.6294,14.2267,0.7841,8.0,0.9787,0.6008,1.84236,-8.067286,0.0
22,5,3,True,False,False,15.5047,19.1907,0.529,12.0,0.5953,0.4338,11.653719,1.098881,0.0
22,6,0,True,False,False,14.4522,15.2525,0.7807,4.0,0.9328,0.5971,0.002735,5.867423,0.0
22,7,0,True,False,False,13.502,14.7001,0.7852,6.0,0.9919,0.6004,-8.267695,0.505528,0.0
22,8,1,True,False,False,5.6231,12.3343,0.4645,8.0,0.7932,0.6125,-3.773968,1.939972,0.0
22,9,5,True,False,False,25.2798,20.3168,0.7696,10.0,0.9186,0.5957,-4.228109,6.738656,0.0
22,10,3,True,False,False,16.1263,19.8146,0.5161,12.0,0.58,0.4324,-8.065992,7.482397,0.0
22,11,2,True,False,False,5.0281,10.8114,0.5406,12.0,0.5895,0.5267,-3.003506,-5.245241,0.0
22,12,0,True,False,False,10.3141,13.4167,0.72,4.0,0.7714,0.5594,6.308148,3.345416,0.0
22,13,6,True,False,False,2.59,6.442,0.7843,4.0,0.9667,0.5993,-3.818624,-2.157159,0.0
22,14,5,True,False,False,17.4963,16.8962,0.7702,4.0,0.8827,0.5907,-9.126472,-3.294944,0.0
22,15,0,True,False,False,14.1983,15.2142,0.7708,4.0,0.8851,0.5911,3.454381,4.435394,0.0
22,16,2,True,False,False,12.5714,14.2515,0.7778,8.0,0.9845,0.5986,-0.898802,-2.543297,0.0
22,17,2,True,False,False,4.7781,11.0062,0.4957,4.0,0.5728,0.4088,4.718386,0.844206,0.0
22,18,6,False,True,False,3.9857,8.1236,0.759,8.0,0.8548,0.5848,-3.458293,-0.274209,0.0
22,19,6,False,True,False,1.0497,4.1793,0.7552,4.0,0.8387,0.5814,2.87726,-3.683608,0.0
22,20,1,False,True,False,4.5142,9.7295,0.5993,8.0,0.6266,0.5391,-5.641253,-0.03699,0.0
22,21,2,False,False,True,8.4513,14.3137,0.5184,8.0,0.8386,0.4817,-0.71022,1.572773,0.0
22,22,1,False,False,True,4.9952,8.989,0.7769,4.0,0.9109,0.5948,4.819454,-1.069309,0.0
22,23,5,False,False,True,32.8369,28.5968,0.5046,18.0,0.5541,0.4446,6.461414,-5.224392,0.0
22,24,0,False,False,True,12.3817,14.3735,0.7531,4.0,0.8337,0.5801,8.926811,2.345234,0.0
22,25,4,False,False,True,7.5344,11.1451,0.7622,6.0,0.8574,0.5858,-6.277676,3.219271,0.0
23,0,6,True,False,False,2.7032,6.5831,0.7838,6.0,0.9635,0.5982,-2.665957,3.93664,0.0
23,1,3,True,False,False,15.989,19.8292,0.511,14.0,0.5844,0.4289,5.539147,-9.999298,0.0
23,2,3,True,False,False,15.6458,19.7914,0.5019,14.0,0.6151,0.4262,12.10062,5.331852,0.0
23,3,0,True,False,False,15.3632,16.5448,0.7053,8.0,0.8562,0.5671,-6.212494,4.494361,0.0
23,4,5,True,False,False,25.3167,20.2574,0.7753,12.0,0.9273,0.5932,8.599046,6.951778,0.0
23,5,1,True,False,False,10.1445,16.7491,0.4544,12.0,0.8758,0.5707,-4.404996,-3.427423,0.0
23,6,2,True,False,False,7.8206,15.622,0.4027,12.0,0.8551,0.4271,2.095524,4.929332,0.0
23,7,4,True,False,False,7.5272,11.1437,0.7617,4.0,0.857,0.5836,-5.819451,7.558332,0.0
23,8,0,True,False,False,14.7792,15.857,0.7386,4.0,0.8048,0.5693,0.590132,-11.635195,0.0
23,9,2,True,False,False,12.615,14.2583,0.7798,8.0,0.992,0.5978,-0.452525,1.744487,0.0
23,10,1,True,False,False,5.679,12.3752,0.466,8.0,0.9124,0.572,4.562382,3.833798,0.0
23,11,6,True,False,False,1.0059,4.1106,0.7481,4.0,0.8239,0.5752,3.316099,0.545648,0.0
23,12,0,True,False,False,15.4651,16.6004,0.7052,4.0,0.7519,0.5482,-6.067896,-7.738033,0.0
23,13,5,True,False,False,25.5069,20.3761,0.772,12.0,0.9234,0.5955,-3.781109,10.995244,0.0
23,14,5,True,False,False,36.4215,36.8664,0.3367,21.0,0.4927,0.4492,-9.263461,-3.379024,0.0
23,15,2,True,False,False,13.4941,22.3141,0.3406,16.0,0.9942,0.3853,-2.786742,-1.19419,0.0
23,16,1,True,False,False,7.1644,12.978,0.5345,14.0,0.9963,0.5829,-0.734136,-4.187861,0.0
23,17,2,True,False,False,8.4976,14.4284,0.513,8.0,0.8371,0.4772,-0.316608,5.712296,0.0
23,18,4,True,False,False,8.9022,12.2699,0.7431,4.0,0.8134,0.572,7.327171,2.515338,0.0
23,19,0,True,False,False,15.1053,15.8799,0.7527,4.0,0.8342,0.5781,-3.065953,-9.269347,0.0
23,20,0,True,False,False,11.1266,13.419,0.7765,8.0,0.9227,0.5932,6.897532,-0.871401,0.0
23,21,0,False,True,False,16.8695,16.4291,0.7854,4.0,0.996,0.5982,4.342628,8.624775,0.0
23,22,6,False,True,False,4.0353,8.181,0.7577,6.0,0.8531,0.5813,-3.689926,2.257444,0.0
23,23,1,False,True,False,4.7593,9.5353,0.6578,8.0,0.6602,0.5802,-1.843922,-6.101568,0.0
23,24,2,False,True,False,8.265,14.8157,0.4732,16.0,0.5607,0.4438,0.427264,-1.093688,0.0
23,25,4,False,False,True,9.7063,13.472,0.672,16.0,0.8574,0.5934,1.910089,-5.138309,0.0
23,26,5,False,False,True,31.5337,29.1178,0.4674,22.0,0.9896,0.4155,3.99655,-6.621599,0.0
23,27,0,False,False,True,14.4879,15.2758,0.7802,4.0,0.9304,0.595,0.457429,10.121494,0.0
23,28,6,False,False,True,12.1851,20.4889,0.3648,4.0,0.9477,0.5188,4.807193,0.544883,0.0
23,29,1,False,False,True,5.6698,12.3864,0.4644,8.0,0.792,0.6115,-3.350373,6.18302,0.0
23,30,4,False,False,True,7.4785,11.5344,0.7064,6.0,0.7532,0.5536,-7.911626,-1.402644,0.0
24,0,6,True,False,False,2.7026,6.5825,0.7838,6.0,0.9628,0.6022,-0.416979,7.91672,0.0
24,1,3,True,False,False,16.0335,19.8165,0.5131,16.0,0.6084,0.4403,-10.257092,-0.250843,0.0
24,2,1,True,False,False,10.1426,16.7475,0.4544,12.0,0.8728,0.5745,-2.098801,0.54654,0.0
24,3,2,True,False,False,13.4798,22.292,0.3409,16.0,0.9981,0.3876,-0.501711,2.779993,0.0
24,4,1,True,False,False,4.7696,9.5344,0.6593,8.0,0.6587,0.5838,0.475345,-2.12547,0.0
24,5,2,True,False,False,8.2393,14.7901,0.4733,16.0,0.5552,0.4486,2.742078,2.903252,0.0
24,6,4,True,False,False,7.3989,11.4823,0.7052,6.0,0.7475,0.557,-5.613278,2.541018,0.0
24,7,2,True,False,False,12.6126,14.2569,0.7798,8.0,0.9918,0.6018,1.807134,5.727111,0.0
24,8,5,True,False,False,31.5277,29.115,0.4674,22.0,0.9839,0.4172,6.388317,-2.418171,0.0
24,9,5,True,False,False,36.5062,36.8414,0.338,28.0,0.487,0.456,-7.226295,0.813428,0.0
24,10,6,True,False,False,12.1827,20.487,0.3648,4.0,0.9466,0.5223,7.076298,4.56987,0.0
24,11,4,True,False,False,9.7044,13.4707,0.672,16.0,0.8541,0.5962,4.226004,-1.12308,0.0
24,12,0,True,False,False,15.4622,16.5988,0.7052,4.0,0.7475,0.5523,-3.731667,-3.781824,0.0
24,13,0,True,False,False,15.3603,16.5433,0.7053,8.0,0.8551,0.5705,-3.961335,8.46362,0.0
24,14,3,False,True,False,15.9859,19.8273,0.511,14.0,0.5782,0.4329,7.893963,-5.948024,0.0
24,15,0,False,True,False,14.7764,15.8554,0.7386,4.0,0.8012,0.5733,2.954531,-7.628988,0.0
24,16,1,False,True,False,7.1929,13.001,0.5348,14.0,0.9964,0.5852,1.570338,-0.204865,0.0
24,17,6,False,False,True,4.0345,8.1802,0.7577,6.0,0.8504,0.5853,-1.428333,6.230114,0.0
24,18,6,False,False,True,1.0058,4.1102,0.7481,4.0,0.8207,0.5793,5.589566,4.570638,0.0
24,19,0,False,False,True,15.0641,15.8542,0.7531,4.0,0.8321,0.5824,-0.720839,-5.296287,0.0
24,20,0,False,False,True,11.1276,13.4177,0.7767,6.0,0.9217,0.597,9.182295,3.183571,0.0
